Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
920,699,0,0,40,8,122038.34,1,1,0,102085.35,0
1037,712,0,1,34,1,0.0,2,1,1,195052.12,0
1709,603,0,1,51,8,186825.57,1,1,0,93739.71,1
396,850,0,1,40,6,124788.18,1,1,0,65612.12,0
438,584,0,0,41,3,0.0,2,1,1,160095.48,0
654,604,0,0,71,2,0.0,2,1,1,49506.82,0
2804,586,0,1,51,2,138553.57,1,1,1,92406.22,0
545,467,2,1,39,5,0.0,2,1,1,7415.96,0
2052,520,0,1,35,9,105387.89,1,1,1,25059.06,0
1047,683,2,1,40,4,95053.1,1,1,1,116816.54,1
337,557,0,1,36,3,0.0,1,0,1,144078.02,0
1024,613,2,0,32,0,0.0,2,0,1,126675.62,0
1037,786,0,1,34,3,137361.96,1,0,0,183682.09,0
2552,593,2,1,32,10,158537.42,1,1,0,166850.57,0
2220,670,2,0,29,9,0.0,2,1,0,27359.19,0
2856,657,1,0,48,5,143595.87,1,0,0,101314.65,1
2453,718,1,1,32,9,169947.41,2,1,1,27979.16,0
2892,623,0,0,24,7,148167.83,2,1,1,109470.34,0
2243,496,0,1,31,5,0.0,2,1,0,93713.13,0
2858,429,0,0,39,6,48023.83,1,1,0,74870.99,0
1951,606,0,1,36,1,155655.46,1,1,1,192387.51,1
2429,499,0,0,46,6,0.0,2,1,0,73457.55,0
2205,642,0,1,62,7,0.0,2,1,1,61120.75,0
1017,641,0,0,52,4,0.0,1,1,0,90964.54,1
351,673,0,1,32,8,121240.76,1,1,0,116969.73,0
1751,570,0,0,36,3,0.0,2,1,0,92118.75,0
2880,472,0,0,37,1,0.0,2,1,1,48357.9,0
2020,550,1,1,35,9,129847.75,2,1,0,197325.4,0
372,625,1,0,55,8,118772.71,4,0,0,135853.62,1
1228,516,0,1,46,2,0.0,2,1,1,169122.54,0
275,682,1,1,32,2,105163.88,2,1,1,164170.46,0
14,620,0,1,28,8,0.0,2,1,1,199909.32,0
2292,626,0,0,39,0,0.0,2,1,1,83295.09,0
546,623,0,0,29,1,0.0,2,0,0,39382.06,0
929,569,0,0,35,4,93934.63,1,1,0,184748.23,0
2337,724,0,0,69,5,117866.92,1,1,1,62280.91,0
2873,678,0,0,55,5,0.0,1,0,1,196794.11,1
2101,713,2,0,26,4,122857.46,2,1,0,144682.17,1
230,631,0,1,32,10,0.0,2,0,1,196342.66,0
2415,846,0,0,37,6,127103.97,1,1,1,41516.44,0
513,660,0,0,43,1,0.0,1,0,1,112026.1,1
1746,567,0,1,54,9,96402.96,1,0,0,52035.29,1
1396,731,0,1,31,1,132512.26,1,1,1,185466.85,0
2287,693,2,1,47,8,107604.66,1,1,1,80149.27,0
1323,772,0,1,34,9,0.0,2,1,0,170980.86,0
2678,657,0,1,38,7,0.0,2,1,0,185827.74,0
306,774,1,1,34,4,120875.23,2,0,1,113407.26,0
135,667,0,0,37,9,71786.9,2,1,1,67734.79,0
2098,516,0,0,37,8,113143.12,1,0,0,3363.36,0
1226,551,2,1,49,1,150777.72,2,1,1,135757.27,0
1228,542,2,1,35,2,174894.53,1,1,1,22314.55,0
1382,623,0,1,28,7,0.0,1,0,0,129526.57,0
2760,701,0,0,43,2,160416.56,1,0,1,37266.43,0
774,583,0,1,48,3,91246.53,1,1,0,60017.46,1
2713,731,2,1,46,10,0.0,2,1,0,153015.42,0
1231,461,0,0,35,5,0.0,1,1,1,54209.02,0
11,702,1,0,23,7,98775.23,1,1,0,114603.96,0
997,565,1,0,47,10,139756.12,1,1,0,165849.49,1
1007,711,2,1,42,3,177626.77,3,0,1,16392.72,1
1666,664,0,1,54,8,0.0,1,1,1,162719.69,1
19,518,2,1,50,4,0.0,1,0,0,107112.25,1
2856,728,2,1,42,8,0.0,2,0,1,41823.22,0
2024,585,1,1,37,6,152496.82,1,1,1,99907.29,0
1242,573,0,1,52,8,0.0,2,0,1,178229.04,0
2119,568,1,1,26,1,112930.28,2,1,0,22095.73,0
1242,602,1,0,26,8,113674.2,1,1,0,197861.16,1
2922,603,0,1,44,9,0.0,1,1,0,138328.24,0
1373,687,0,1,38,0,144450.58,1,0,1,137276.83,0
1731,741,0,1,52,1,171236.3,2,0,0,21834.4,1
2456,469,2,1,37,9,96776.49,1,1,1,119890.86,0
962,477,1,0,58,8,145984.92,1,1,1,24564.7,0
1847,737,1,1,43,8,96353.8,1,0,0,10209.8,0
2268,835,0,1,25,7,0.0,2,1,1,83449.65,0
2277,717,1,0,33,0,115777.23,1,1,1,81508.1,0
1903,562,0,0,51,7,122822.0,2,0,0,32626.21,0
556,758,2,1,61,2,0.0,2,1,1,43982.41,0
2653,408,0,1,40,3,0.0,2,0,0,124874.23,0
628,650,2,0,32,4,79450.09,1,1,1,118324.75,0
1537,582,1,1,33,2,122394.0,1,1,1,22113.93,0
2688,706,2,0,43,1,0.0,2,1,0,31962.77,0
1051,567,1,1,41,0,134378.89,1,1,1,105746.94,0
1746,720,0,1,29,2,0.0,2,1,0,39925.52,0
2641,631,2,0,31,2,88161.85,2,1,0,127630.88,0
985,623,2,1,41,2,142412.13,1,1,0,28778.98,0
1037,514,0,1,35,3,121030.9,1,1,0,10008.68,0
28,650,1,0,35,3,165982.43,2,1,1,24482.16,0
1005,673,2,0,35,6,0.0,2,1,0,98618.79,0
573,504,0,0,32,8,206663.75,1,0,0,16281.94,0
2166,723,1,1,37,3,94661.53,2,1,0,121239.65,0
431,645,0,1,25,0,174400.36,1,1,0,42669.37,0
1274,664,2,1,41,7,123428.69,1,1,1,164924.11,0
958,760,2,1,43,6,175735.5,1,1,1,157337.29,0
2879,766,2,1,36,5,78381.13,1,0,1,153831.6,0
2823,634,0,1,37,5,115345.86,2,0,0,168781.8,0
1706,640,1,0,31,10,118613.34,1,1,0,168469.65,0
1636,784,1,1,28,2,109960.06,2,1,1,170829.87,0
1751,547,1,0,42,1,142703.4,1,1,0,86207.49,1
1158,608,1,0,40,8,121729.42,1,0,0,61164.45,0
1362,547,0,0,35,4,0.0,1,1,1,133287.73,0
935,612,0,0,43,4,139496.35,2,1,1,77128.23,0
2875,573,2,1,28,8,0.0,2,0,0,77660.03,0
87,615,2,1,32,5,138521.83,1,1,1,56897.1,0
2639,710,0,0,33,2,0.0,2,1,0,72945.32,0
2620,674,1,0,38,10,83727.68,1,1,0,45418.12,0
2324,702,2,0,38,9,0.0,2,1,1,158527.45,0
636,616,0,1,37,9,0.0,1,1,0,111312.96,0
2878,688,2,1,32,6,124179.3,1,1,1,138759.15,0
440,605,0,1,36,7,128829.25,1,1,0,190588.59,0
1690,676,0,1,33,6,171490.78,1,0,0,79099.64,0
2780,708,2,1,33,3,0.0,2,1,0,138613.21,0
1642,745,2,0,38,7,0.0,2,1,1,194230.82,0
2569,661,2,1,20,8,0.0,1,1,0,110252.53,0
2313,726,0,1,31,9,0.0,2,1,1,106117.3,0
2810,475,0,1,40,7,160818.08,1,0,1,169642.13,1
2554,751,1,1,54,9,156367.6,2,0,1,116179.92,0
1233,645,1,0,59,8,121669.93,2,0,0,91.75,1
289,775,0,1,42,6,133970.22,2,0,1,187839.9,0
1686,540,0,1,41,3,0.0,2,1,0,121098.65,0
426,591,0,0,34,3,96127.27,1,0,0,30972.06,0
2575,596,2,1,60,7,121907.97,1,0,1,30314.04,0
2448,573,2,1,41,5,0.0,2,0,1,14479.29,0
2761,577,2,1,31,6,0.0,1,1,1,196395.25,0
789,830,1,0,40,8,77701.64,1,0,1,19512.38,0
2313,663,0,1,67,9,0.0,3,1,1,72318.77,0
852,421,0,1,34,2,0.0,2,1,1,96615.23,0
1305,718,2,1,34,5,113922.44,2,1,0,30772.22,0
1281,655,1,0,61,2,183997.7,2,1,1,161217.18,0
1993,712,0,1,23,2,0.0,2,0,1,66795.78,0
1257,663,0,1,28,4,0.0,2,1,1,123969.64,0
1468,640,0,0,47,6,89799.46,2,0,1,13783.77,1
527,577,2,1,29,2,0.0,1,1,1,168924.41,0
234,546,2,0,36,7,85660.96,1,0,0,134778.01,0
1250,802,1,1,37,9,115569.21,1,0,1,119782.89,0
1843,590,0,0,45,2,81828.22,1,1,0,52167.97,0
343,594,1,1,18,1,132694.73,1,1,0,167689.56,0
96,577,2,1,51,2,108867.0,1,0,0,140800.66,1
164,541,0,1,39,7,0.0,2,1,0,19823.02,0
1179,781,0,0,27,5,0.0,2,0,0,72969.9,0
677,806,1,1,34,2,96152.68,2,1,0,143711.02,0
1515,723,1,0,49,0,153855.52,1,1,1,180862.26,1
556,535,0,1,45,2,0.0,2,1,0,125658.28,0
2093,768,0,0,36,3,141334.95,1,0,1,125870.5,0
270,653,1,1,41,1,104584.11,1,1,0,15126.32,1
416,803,1,0,50,8,98173.02,1,0,0,22457.25,1
2783,545,2,0,44,1,0.0,2,1,1,82614.89,0
2567,581,1,0,38,3,135157.05,1,1,1,32919.42,0
2870,513,1,0,49,5,171601.27,1,1,0,126223.84,0
2541,731,0,1,29,5,179539.2,1,0,0,112010.02,0
533,727,1,1,39,5,80615.46,2,0,0,180962.32,0
527,560,2,1,47,1,0.0,1,0,0,128882.66,1
2346,766,1,1,27,5,126285.73,1,1,0,177614.17,1
1542,630,1,0,23,4,137964.51,1,0,1,174570.55,0
664,652,1,1,41,9,159434.03,1,1,0,178373.93,0
2570,729,1,1,40,5,113574.61,2,1,0,103396.08,0
1250,629,0,0,33,6,0.0,2,1,1,59129.72,0
1570,667,1,1,33,9,124573.33,2,0,0,683.37,0
866,671,1,0,31,6,105864.6,2,1,0,145567.34,0
999,768,1,0,47,5,104552.61,1,1,0,48137.08,1
2293,732,0,0,35,3,0.0,2,1,0,90876.95,0
1667,546,0,0,30,5,0.0,2,0,1,198543.09,0
524,630,0,1,55,2,0.0,1,1,1,106202.07,1
2473,765,1,0,46,8,119492.88,2,0,1,166896.01,1
2319,704,0,0,33,0,130499.09,2,1,1,74804.36,0
1841,470,2,0,48,6,140576.11,1,1,1,116971.05,0
2751,688,1,0,34,9,91025.58,2,0,1,163783.0,0
1891,685,0,0,33,1,0.0,3,0,1,70221.13,1
2753,567,0,0,38,1,125877.65,2,1,1,107841.77,0
1753,720,2,1,64,3,45752.78,2,1,0,79623.28,1
792,609,0,1,39,3,121778.71,1,1,1,138399.67,0
2824,521,1,0,49,2,127948.57,1,1,1,182765.14,0
2004,556,0,0,30,7,0.0,2,1,1,186648.19,0
2077,662,1,1,30,5,115286.68,2,1,1,149587.92,0
29,704,1,1,41,9,62078.21,2,1,0,129050.67,0
215,750,0,0,38,1,0.0,2,1,0,47764.99,0
1037,619,2,0,32,4,175406.13,2,1,1,172792.43,1
1335,468,2,1,26,1,131643.25,1,1,0,64436.16,0
686,435,1,1,44,3,151739.65,1,1,0,167461.5,0
1177,529,0,1,43,6,93616.35,2,0,0,98348.66,0
808,702,1,0,60,5,138597.54,2,1,1,41536.59,1
1222,608,0,0,41,5,0.0,2,1,1,72462.25,0
2595,576,0,1,40,9,0.0,2,1,0,112465.19,1
1407,666,0,0,27,1,85225.21,1,0,1,64511.44,0
1047,730,0,0,36,8,148749.29,2,1,0,91830.75,0
999,647,1,1,52,7,130013.12,1,1,1,190806.36,1
2272,516,2,0,27,1,0.0,1,0,1,112311.15,0
888,711,0,0,81,6,0.0,2,1,1,72276.24,0
1055,736,0,1,54,7,111729.47,2,0,1,84920.49,0
711,768,0,0,36,5,180169.44,2,1,0,17348.56,0
1154,427,2,1,40,8,0.0,2,1,1,82870.75,0
2522,686,2,0,47,6,0.0,1,1,0,32080.69,1
1822,690,0,0,42,5,0.0,2,0,1,120512.08,0
1980,647,2,0,29,2,0.0,2,1,0,179032.68,0
289,714,0,1,35,3,0.0,2,1,1,95623.28,0
2792,736,1,0,36,8,103914.17,1,1,1,110035.88,1
229,608,0,0,34,4,88772.87,1,1,1,168822.01,0
1141,809,0,0,39,5,0.0,1,1,0,77705.75,0
1336,745,0,0,40,6,131184.67,1,1,1,49815.62,0
1336,781,0,1,38,2,117810.79,1,0,1,65632.33,1
1942,527,0,1,31,4,0.0,1,1,0,169361.89,0
2646,595,1,0,32,0,92466.21,1,1,0,4721.3,0
2660,850,1,0,38,2,102741.15,2,0,1,23974.85,0
1863,569,0,1,37,9,178755.84,1,1,0,199929.17,0
1046,728,0,1,43,7,0.0,2,1,0,40023.7,0
2061,473,1,0,32,5,146602.25,2,1,1,72946.95,0
2373,738,0,1,29,2,0.0,2,1,1,170421.13,0
1429,659,0,1,35,6,0.0,2,1,1,58879.11,0
390,597,2,1,38,6,115702.67,2,1,1,25059.05,0
490,445,1,0,61,2,137655.31,1,0,1,29909.84,0
2296,671,0,0,29,3,0.0,2,1,0,158043.11,0
2089,656,2,0,34,6,59877.33,1,1,0,14032.62,1
2658,658,0,1,31,5,100082.14,1,0,1,49809.88,0
2337,698,1,1,52,10,107304.39,3,1,0,28806.32,1
2880,655,2,1,38,9,0.0,1,0,1,90490.33,0
2878,772,2,1,41,10,96032.22,1,1,1,75825.57,0
1356,681,2,1,33,10,0.0,1,0,0,158336.36,0
591,688,1,1,29,9,144553.5,2,1,0,143454.95,0
2592,633,1,1,40,5,86172.81,2,1,1,117279.49,0
2420,735,0,1,73,9,0.0,1,1,1,114283.33,0
925,521,1,0,29,2,87212.8,1,1,1,994.86,0
989,541,0,1,36,5,0.0,2,1,0,124795.84,0
1285,612,1,0,36,2,130700.92,2,0,0,77592.8,0
2380,562,0,1,62,3,0.0,2,1,0,105986.01,0
2576,703,0,0,32,6,0.0,2,0,0,33606.52,0
2389,710,2,1,23,6,0.0,2,1,1,134188.11,0
2457,731,2,0,40,5,171325.98,1,1,1,159718.27,1
473,703,2,1,58,4,92930.92,1,0,1,85148.78,0
1460,618,0,0,40,0,0.0,1,1,0,119059.13,0
2509,689,0,0,29,1,77556.79,2,1,1,122998.26,0
1464,718,0,1,33,7,102874.28,1,0,0,117841.06,0
997,608,0,1,37,5,146093.39,2,0,0,160593.41,0
1279,749,2,1,34,2,0.0,1,0,0,174189.04,1
622,753,2,1,51,4,79811.72,2,0,1,68260.27,1
2350,630,2,1,39,10,105473.74,1,0,0,58854.88,1
1558,693,1,0,43,1,121927.92,1,1,0,87994.95,1
878,838,2,0,40,6,61671.19,1,0,1,150659.35,1
2888,756,1,0,39,5,149363.12,2,1,1,109098.39,0
128,775,0,0,27,4,152309.37,1,1,0,104112.0,0
2661,635,0,0,33,5,0.0,2,1,0,122949.71,0
738,705,2,1,36,1,111629.29,1,1,1,21807.16,0
1583,481,0,1,40,3,0.0,1,1,1,32319.93,0
452,727,2,0,49,7,96296.78,1,1,0,190457.87,1
216,595,0,1,20,4,95830.43,1,1,0,177738.98,0
2788,535,0,0,38,0,135919.33,1,1,0,80425.65,0
1154,578,0,1,59,10,185966.64,1,0,0,9445.42,1
2893,597,0,0,29,5,0.0,2,1,1,174825.57,0
958,449,0,0,21,7,0.0,2,0,0,175743.92,0
2831,850,1,0,43,8,92244.83,2,1,0,54949.73,0
1679,494,0,0,35,9,112727.06,2,1,0,183752.91,0
141,676,0,0,34,8,100359.54,1,0,0,46038.28,0
978,818,1,1,43,10,105301.5,1,1,1,78941.59,0
547,712,2,1,45,6,112994.65,1,0,0,198398.68,0
241,672,1,1,40,4,89025.88,2,1,0,188892.19,0
916,636,0,1,35,9,95478.17,1,0,0,169286.74,0
2292,698,0,1,37,8,0.0,2,0,0,145004.39,0
1615,597,1,0,43,7,119127.46,2,1,0,55809.92,0
2227,717,0,1,28,4,128206.79,1,1,1,54272.12,0
2345,614,0,1,49,1,0.0,2,1,0,192440.54,0
2654,708,1,0,23,4,71433.08,1,1,0,103697.57,0
2644,507,1,1,36,9,118214.32,3,1,0,119110.03,1
524,581,0,0,27,5,102258.11,2,1,0,194681.6,0
234,579,2,0,39,2,151963.26,2,1,0,158948.63,0
595,504,2,0,46,2,163764.84,1,1,1,165122.55,1
1123,737,0,0,32,7,128551.36,2,0,1,189402.71,0
345,540,2,0,31,10,118158.74,1,1,1,158027.57,0
500,609,0,1,32,7,118520.41,1,0,0,3815.48,0
1875,778,0,1,24,4,0.0,2,1,1,162809.2,0
2510,621,0,1,40,10,163823.37,1,0,0,89519.47,0
2910,665,1,1,63,7,104469.58,1,1,1,25165.36,1
438,608,0,0,47,6,0.0,1,1,1,126012.57,0
234,680,2,1,36,7,0.0,2,1,0,20109.21,0
1321,663,1,0,46,2,141726.88,1,1,1,58257.23,0
2762,627,1,0,35,2,137852.96,1,1,1,172269.21,1
539,607,0,1,26,1,0.0,1,1,0,29818.2,0
459,681,0,0,43,8,154100.3,1,0,0,114659.81,0
1715,766,0,0,45,6,0.0,2,0,0,147184.74,0
2569,694,0,1,30,2,0.0,3,0,1,15039.41,0
1904,411,0,0,54,9,0.0,1,0,1,76621.49,0
878,742,0,1,39,8,140004.96,1,1,1,92985.78,0
2596,673,2,1,43,8,127132.96,1,0,1,6009.27,1
690,529,0,1,61,1,0.0,2,1,1,191370.97,0
1835,519,0,0,38,7,125328.56,1,1,0,188225.67,0
1468,573,0,1,35,9,0.0,2,1,0,11743.89,0
1607,453,1,0,28,3,139986.65,1,1,0,136846.75,0
1241,798,1,0,39,6,119787.76,1,1,1,164248.33,0
2748,693,2,0,34,10,107556.06,2,0,0,154631.35,0
1387,637,0,0,44,2,0.0,2,1,0,149665.65,0
2801,672,0,1,47,1,0.0,1,0,0,91574.92,0
417,597,0,0,28,0,142705.95,1,1,0,127233.39,0
1288,543,0,1,42,7,0.0,1,1,1,56650.47,0
2101,695,2,0,56,4,0.0,2,1,0,84644.76,0
1943,584,0,1,35,6,161613.94,2,1,1,148238.16,0
383,652,1,0,58,3,116353.2,2,0,1,193502.9,0
392,601,0,1,38,4,60013.81,1,1,1,38020.05,0
1945,628,2,1,28,4,0.0,2,1,1,176750.81,0
441,607,1,1,32,9,144272.07,2,1,0,176580.63,0
49,646,0,0,46,8,0.0,2,1,0,133059.15,0
465,572,0,1,30,6,117696.67,1,1,0,100843.82,0
2715,801,2,1,58,1,79954.61,2,1,1,30484.19,0
2384,597,0,0,26,8,149989.39,1,1,0,42330.58,0
1696,613,0,1,40,7,124339.9,1,0,0,193309.58,0
550,529,1,1,29,4,135759.4,1,0,0,112813.79,1
2660,794,2,0,37,9,0.0,2,1,0,68008.85,0
156,557,0,1,34,3,83074.0,1,1,0,132673.22,0
2436,499,0,0,28,4,141792.61,1,1,1,22001.91,0
2641,544,0,0,26,6,0.0,1,1,0,100200.4,1
164,739,0,0,30,6,0.0,1,0,0,122604.44,0
1589,458,1,0,43,1,106870.12,2,1,0,100564.37,0
1623,528,0,1,31,9,120962.59,1,1,0,5419.31,0
447,773,2,1,51,4,0.0,2,0,0,123587.83,1
626,646,0,0,30,5,0.0,2,1,0,13935.32,0
1306,564,0,1,31,0,110527.17,1,1,1,87060.77,0
1660,624,1,0,52,0,133723.43,1,0,0,4859.59,1
2899,682,0,0,52,5,112670.48,1,1,0,21085.17,1
754,726,0,0,44,2,0.0,2,1,1,26733.86,0
468,560,0,1,24,1,116084.32,1,1,0,89734.7,0
2778,382,2,1,36,0,0.0,1,1,1,179540.73,1
665,457,2,0,38,6,0.0,2,1,0,173219.09,0
144,673,0,0,37,10,0.0,2,1,1,37411.35,0
2698,584,0,0,40,4,82441.75,1,0,0,80852.11,0
622,629,0,0,39,10,0.0,2,1,1,43174.49,1
985,584,1,0,37,10,134171.8,4,1,1,70927.11,1
732,724,0,1,30,10,0.0,2,1,1,54265.55,0
1354,644,0,1,31,5,0.0,2,1,1,41872.17,0
2856,676,1,0,48,2,124442.38,1,1,0,15068.53,1
1238,499,0,1,31,4,0.0,1,1,0,25950.49,0
2639,598,0,1,60,4,0.0,1,1,0,197727.14,1
494,655,1,0,37,4,108862.76,1,1,0,79555.08,1
2543,559,0,1,28,3,141099.43,1,1,1,15607.27,0
2661,543,0,0,67,0,128843.67,1,1,1,134612.48,0
2043,679,0,1,39,0,86843.61,1,0,1,159830.58,0
2680,594,1,0,32,4,120074.97,2,1,1,162961.79,0
674,586,0,1,27,5,130231.8,2,1,1,192427.16,0
1017,776,0,0,31,5,0.0,2,1,0,92647.94,0
199,699,0,1,39,2,109724.38,1,1,1,180022.39,0
194,847,1,0,35,5,111743.43,1,1,1,183584.14,0
2433,582,1,1,35,8,121309.17,2,1,1,28750.67,0
1018,648,0,1,38,10,82697.28,1,1,0,74846.67,0
1051,618,0,0,49,9,44301.43,3,1,1,89729.3,1
1234,543,0,0,31,4,138317.94,1,0,0,61843.73,0
396,642,1,1,49,4,120688.61,1,1,0,24770.22,1
900,462,0,1,27,4,176913.52,1,1,0,80587.27,0
125,640,2,1,47,6,89047.14,1,1,0,116286.25,0
2754,740,1,1,40,4,114318.78,2,1,0,129333.69,1
1460,773,0,0,50,4,0.0,2,1,0,129372.94,0
888,583,1,0,32,7,94753.55,2,1,1,18149.03,0
347,589,2,0,46,10,0.0,2,0,1,168369.37,0
1037,509,0,1,35,8,0.0,2,0,1,67431.28,0
1136,612,1,1,32,9,106520.73,2,1,0,177092.16,0
1078,505,2,1,37,0,134006.39,1,1,1,93736.69,0
1542,546,1,0,25,3,132837.7,1,1,0,131647.31,0
2571,681,0,0,41,0,120549.29,2,1,0,175722.31,0
500,762,0,1,20,1,139432.55,1,1,1,85606.83,0
239,786,2,1,29,7,80895.44,2,1,0,64945.57,0
464,629,2,1,34,6,0.0,2,1,0,190347.72,0
2433,787,2,0,39,7,171646.76,1,0,1,100791.36,0
2714,713,2,1,42,0,109121.71,1,0,1,167873.49,0
1708,541,0,0,39,6,109844.81,1,1,0,25289.23,0
1656,451,0,0,31,7,140931.82,1,0,1,20388.77,0
576,644,2,1,49,10,0.0,2,1,1,145089.64,0
2088,686,0,1,32,6,0.0,2,1,1,179093.26,0
2235,847,1,0,41,3,101543.51,4,1,0,16025.17,1
135,765,1,1,37,7,102708.77,1,1,0,9087.81,0
826,678,1,0,37,8,149000.91,2,1,1,21472.42,0
1217,539,0,1,20,0,83459.86,1,1,1,146752.67,0
656,800,0,0,40,3,75893.11,2,1,0,132562.23,0
2620,799,1,0,39,7,167395.6,2,0,1,139537.43,0
633,629,0,0,61,6,0.0,2,1,1,133672.61,0
506,734,1,0,52,6,71283.09,2,0,1,38984.37,0
1117,542,0,0,31,3,0.0,2,1,1,115217.59,0
1477,414,2,1,60,3,0.0,2,1,1,93844.82,0
871,675,0,0,38,1,104016.88,1,0,0,22068.83,1
374,683,0,0,38,5,127616.56,1,1,0,123846.07,0
1768,748,0,1,32,5,154737.88,2,1,1,172638.13,0
543,596,2,1,29,2,0.0,2,1,1,1591.19,0
2429,642,0,1,35,4,125476.31,1,1,1,91775.51,0
709,499,0,0,21,3,176511.08,1,1,1,153920.22,0
1391,649,2,0,47,8,110783.28,1,1,1,71420.16,0
2153,739,0,1,42,2,141642.92,2,1,0,172149.76,0
2025,616,0,1,31,1,0.0,2,1,1,54706.75,0
2776,560,2,0,33,9,0.0,1,0,1,183358.21,0
414,427,1,1,42,1,75681.52,1,1,1,57098.0,0
1067,435,0,1,54,3,0.0,1,1,0,156910.46,1
1230,633,0,1,29,7,0.0,1,1,1,130224.73,0
950,443,0,1,35,6,161111.45,1,0,0,13946.66,0
549,727,0,1,62,5,0.0,2,0,1,38652.96,0
2631,674,0,0,45,6,72494.69,1,0,1,140041.78,0
1685,661,0,0,31,3,133964.3,1,1,1,166187.1,0
1140,619,2,1,34,1,0.0,1,1,0,139919.38,0
2093,562,0,0,27,3,0.0,2,1,0,28137.03,0
1621,633,0,1,61,3,157201.48,1,0,1,50368.63,0
1092,551,2,0,48,5,95679.29,1,0,0,94978.1,0
2124,720,1,0,29,7,106230.92,1,1,1,69903.93,1
432,688,0,0,32,5,0.0,2,0,1,177607.77,0
1160,635,1,0,36,9,81231.85,2,1,0,196731.08,0
1321,561,0,0,31,1,81480.27,2,1,1,65234.6,0
2373,850,0,1,33,8,73059.38,1,1,1,186281.0,0
827,636,0,1,36,5,117559.05,2,1,1,111573.3,0
452,461,1,0,74,1,186445.31,2,1,1,196767.83,0
808,771,1,0,38,5,137657.71,2,1,0,72985.61,0
2450,713,0,1,36,8,133889.35,1,1,1,143265.65,0
2176,658,1,0,45,9,134562.8,1,1,1,159268.67,0
228,586,1,0,56,9,100781.75,2,1,1,54448.41,0
2368,737,0,1,30,8,174356.13,1,0,0,31928.5,0
2825,742,1,1,27,5,190125.43,2,0,0,21793.59,0
1962,824,0,1,26,7,146266.0,1,1,0,21903.62,1
675,701,1,1,41,9,164046.1,1,1,0,49405.93,0
2447,623,2,0,43,4,123536.52,2,0,0,154908.52,0
1816,744,0,1,36,10,0.0,2,1,1,182867.84,0
73,698,2,0,38,1,171848.38,1,0,0,16957.45,0
2629,616,0,1,40,9,0.0,2,0,0,93717.55,0
2541,662,0,0,39,5,139562.05,2,1,0,61636.22,0
545,594,0,1,37,2,0.0,2,0,1,95864.5,0
2089,685,0,1,40,2,168001.34,2,1,1,167400.29,0
1587,742,0,1,27,0,0.0,2,0,1,131534.96,0
1586,678,1,1,83,6,123356.63,1,0,1,92934.41,0
383,651,2,1,47,2,0.0,2,1,1,119808.64,0
691,585,1,1,50,2,125845.66,1,1,0,9439.31,1
2167,579,1,1,40,10,45408.85,2,1,0,18732.91,0
311,722,1,0,37,0,125977.81,1,0,0,160162.42,0
396,613,1,0,51,7,147262.11,1,1,1,53630.9,1
449,694,0,1,42,8,133767.19,1,1,0,36405.21,0
1542,550,1,1,49,0,108806.96,3,1,0,61446.92,1
1817,741,0,1,42,6,106036.52,1,1,0,194686.78,1
2660,668,2,0,69,9,0.0,1,0,1,134483.07,0
2019,529,0,0,27,1,0.0,2,1,1,37769.98,0
234,636,0,1,31,6,0.0,2,1,1,2382.61,0
2336,563,2,1,61,1,82182.1,1,1,0,106826.92,1
283,767,0,0,35,9,0.0,2,1,0,39511.61,0
1388,644,0,1,50,9,76817.0,4,1,0,196371.13,1
286,780,1,1,71,9,142550.25,2,1,1,122506.78,0
538,635,2,0,41,10,0.0,2,1,1,61994.2,0
1054,641,1,1,35,2,103711.56,1,0,1,192464.21,1
1621,593,2,0,40,2,0.0,1,1,1,5194.95,0
1967,540,1,0,35,7,128369.75,2,1,0,198256.15,0
2868,663,2,1,35,5,0.0,2,1,1,62634.94,0
2102,630,0,1,34,9,0.0,2,1,1,114006.35,0
2785,605,1,1,19,8,166133.28,1,1,1,107994.99,0
406,710,1,0,62,9,148214.36,1,1,0,48571.14,1
241,755,0,0,78,5,121206.96,1,1,1,76016.49,0
2482,641,2,1,25,10,0.0,2,1,1,180808.39,0
1782,737,1,1,50,4,127552.85,2,1,0,4225.11,0
2620,695,0,1,49,9,159458.53,1,1,0,135841.35,0
2098,466,1,0,47,5,102085.72,1,1,1,183536.24,1
1540,558,1,1,58,2,142537.18,1,1,1,88791.83,0
1779,665,2,1,29,1,182781.74,2,1,1,63732.9,0
2775,737,0,1,45,10,0.0,2,1,0,1364.54,0
884,654,0,1,29,7,0.0,2,1,1,149184.15,0
2541,619,0,0,28,3,0.0,2,1,0,53394.12,0
674,845,1,0,43,3,152063.59,2,1,0,97910.06,0
175,727,0,0,28,2,110997.76,1,1,0,101433.76,0
1794,582,0,1,50,2,148942.0,1,1,1,116944.3,0
445,716,0,1,41,9,0.0,1,1,1,113267.48,0
2730,660,2,0,36,0,84438.57,1,1,1,181449.51,0
1615,664,0,0,34,7,93920.47,1,0,0,179913.98,0
2642,801,0,1,43,4,158713.08,2,0,0,98586.14,0
1836,615,2,1,42,4,0.0,3,0,1,120321.09,0
1026,718,1,1,63,7,123204.88,1,1,1,100538.8,0
1098,667,0,1,40,8,72945.29,2,1,0,98931.5,0
2106,670,2,1,37,0,178742.71,1,1,1,194493.57,0
